title,video_id,channel,chunks_punctuation
Ben Shapiro VS Climate Change,WJUZuOTNehE,Ben Shapiro,"is a time machine on this planet. it's called an airplane. all you have to do is fly to the third world and you just went back about 70 years in time, right, and the fact is they don't want to live with that. so you're allowed to give them these kind of minor victories, where you, where you say, oh yeah, sure, climate change. but then then you hone in, right, because they, they, they feel like they're on their home turf and then you flip it on them and it's a really fun. meanwhile- I don't know if you saw this story- apparently Bill Gates, the richest man on earth- literally the richest man on earth- came out for socialism today. he did an interview in the Atlantic and he talked about how socialism was a grand and wonderful thing. this did not cause him to give up 50 of his hundred billion dollars or or cause him to start handing out his money on street corners, but he says that socialism is a wonderful thing. it is amazing how many people who are experts in one field are complete idiots in another. this is the beauty of capitalism, folks. it can take otherwise useless people like Bill Gates and make them multi-g billionaires, because they actually invent products that we like to use, because obviously Bill Gates has no clue how the world works, but we can still make a useful person of him and make a"
Ben Shapiro VS Climate Change,WJUZuOTNehE,Ben Shapiro,"very wealthy person of him. here is what Bill Gates said over the weekend, and I think it is amazing how many 1centers- people who are at the very top of the spending Spectrum- are people who are, who are willing to come out in favor of socialism and redistribution of wealth. here's what Bill Gates said. he said, quote: there's no fortune to be made in green energy. even if you have a new energy source that costs the same as today's and emits no carbon dioxide, it will be uncertain compared with what's tried and true and already operating at unbelievable scale and has gotten through all the regulatory problems. without a substantial carbon tax, there's no incentive for innovators or plant buyers to switch. and what he's saying here is that we need to use government regulation in order to cram down Green energy on people. we can't just let the market take care of it, even though the market always goes for the most efficient energy source. no, we have to let government cramm down on people. and I think that it's worthwhile just taking a minute to explain why this is wrong in the environmental setting and then why it's wrong generally, because there are too many people who are buying into the Bernie Sanders Notions- I'm sure people who are watching or listening. you have friends, family members. you shouldn't have friends, but family members who believe in Bernie Sanders. if you have a"
Ben Shapiro VS Climate Change,WJUZuOTNehE,Ben Shapiro,"friend who believes in Bernie Sanders. you shouldn't be friends with this person, because this person- number one- is not intelligent and number two- believes in something that's actually tremendously evil, because Bernie Sanders has, of course, stood up for Fidel Castro, among others. but there is this concept out there that only government can make the environment better, which is idiotic, because, after all, the worst polluting country in the world right now is China, which is no shortage of government. now, what people normally use to talk about why the the environment is better is they talk about C standards. this would be the, the corporate average fuel economy standards that the government has increase the standard for production of cars. they have to produce more fuel efficient cars. what people forget is the reason the government had to do that in the first place is because government subsidized gas and oil. government made it cheap so that people would buy cars in the first place, and then, because gas was cheap, they had to create another program to mandate that the car manufacturers not take advantage of the cheap gas, but they make fuel efficient gas. now there's a very easy way to solve the problem of non-fuel efficiency, and that is: let gas go to its normal price. if gas is at its normal price, then scarcity means the prices go up and then people will want more fuel efficient cars to save money. but according"
Ben Shapiro VS Climate Change,WJUZuOTNehE,Ben Shapiro,"to Bill Gates. this is just no good. and Bill Gates wants a carbon tax. he wants to tax everything out of, out of out of existence. Andrew clav- I thought had a- had a- an amazing point on his podcast the other day. I mean, you know, Andrew, he's he's a dunderhead on a lot of things, but on this he was exactly right and that is that Drew said he was talking about this. it was really wonderful and if you haven't listened to Drew's podcast, seriously it's a, it's a fantastic podcast. folks, you should click out of this when you're done and you should tune on over to to Drew's podcast, which I download every day and enjoy immensely. it's really a lot of fun. it's it's about as different from a- a show, from this one, as you could get. this one's very topical and newsy, and Drew is much more philosophical, but it's very deep. and one of the things he said is he said that if you watch the movie Avatar and you see all of the beautiful light and the swirly things and the flying creatures and all that, we have that it's called oil. right, that's what makes things go right. oil makes all of these magical things happen. Bill Gates wants to wipe oil out in order to make the environment better, which is just foolishness of the highest order, again, considering that people would prefer to live not in."
Ben Shapiro VS Climate Change,WJUZuOTNehE,Ben Shapiro,"massive poverty. and then Bill Gates continued. he he said: since World War II, US Government R&D, research and development has defined the state-ofthe-art in almost every area. Okay, the idea that us government R&D has defined the standard in every area is just beyond absurd. R&D in in the government sector has really lagged in most areas. is the truth. I mean, if you look at, aside from the development of military technology, all of the good developments in computer technology are taking place in the private sector, not on behalf of the government. he says the private sector is, in general, inept. this is Bill Gates talking, the guy who invented Microsoft. right, the private sector is in general inept. this hundred billion dollar, Bill Gates. the climate problem has to be solved in the rich countries. China and the US. Europe have to solve carbon dioxide emissions and when they do, hopefully they'll make it cheap enough for everyone else. well, I have another solution that Bill Gates might like, and that is: we could all just become poor again. we could be extremely poor and we could die at 30 and we could have no carbon based fuels and life could suck dramatically. but at least the world wouldn't be getting warmer. okay, John writes: my family leans left and often spouts statistics that 97% of scientists believe in climate change. the only basic argument I have heard from conservatives is that there is no evidence."
Ben Shapiro VS Climate Change,WJUZuOTNehE,Ben Shapiro,"for climate change or that it is too Li lied? if the argument is we are not 100% sure climate change is happening, wouldn't it still be prudent to air on the side of caution and take necessary steps, just in case? can you give a more detailed defense of your position? okay, so there's a great article at Daily wire. you can search for it. it was written by a climate scientist debunking all of the various myths about climate change. here's the short answer to your question. number one: 97% of scientists do not agree with certainty that the world is going to warm to the point where it's actually dangerous. plus, 97% of scientists includes people who have nothing to do with climate. me asked my wife: she's a scientist, she's a doctor. does she know anything about climate, climatology? no, she doesn't know anything. she's a family physician. okay, so scientists are not all in the same field. number two: there's one thing we agree on. there's something called a greenhouse effect. that exists. okay, if you put carbon into the atmosphere, it warms the Earth, no question. the question is: how much does it warm the Earth? does the Earth have patterns that that cool it? meaning, they've been saying now that the oceans might be absorbing some of the some of the emissions, so that that's preventing all of this from happening. how much does it matter? how much of this is due to?"
Ben Shapiro VS Climate Change,WJUZuOTNehE,Ben Shapiro,"Natural weather patterns. what level is is sophistic. what level is is certainly attributable to human behavior. and, most of all, even if you wanted to reverse this, what would it take? the problem is that when you say, wouldn't it be better to air on the side of caution, well, when you're talking about doing away with fossil fuels, which power pretty much everything, when you're talking about going back to 1850 standards of living, complete with 1850 lengths of life and and all the rest of it, no, I'm not willing to to on that, especially when you know everybody talks about the end. it's not the end of the world. okay, if if cities have to move, cities have to move. I mean, the fact is that Venice has been obviously sinking for the last couple of hundred years, more than that couple of thousand years. so you know that that happens it's. I'm not willing to sacrifice the well-being of all of Western Civilization on the 50/50 bet that the waters are going to rise a foot. I'm just not willing to."
Ben Shapiro on climate change | Lex Fridman Podcast Clips,vOblAlOifpo,Ben Shapiro,"let me ask you about climate change. there's a let's go from the meme to the, to the profound philosophy. okay, the meme was- there's a clip of you talking about climate change and saying that- the Aquaman meme. uh, you said that for the sake of argument. if the water level arises five to ten feet in the next hundred years, people will just sell their homes and move. and then the meme was: sell to who? uh, can you argue both sides of that? the argument that they're making is a straw man. the argument that I'm making is over time. I don't mean that if a tsunami is about to hit your house, you can list it on eBay. that's not. that's not what I mean, obviously. what I mean is that human beings have an extraordinary ability to adapt- it's actually our best quality- and that as water levels rise, real estate prices in those areas tends to fall. that over time, people tend to abandon those areas. they tend to leave, they tend to right now sell their houses and then they tend to move and eventually those houses will be worthless and you won't have anybody to sell to, but presumably not that many people will be living there by that point, which is one of the reasons why the price would be low because there's no demand. so it's over a hundred years. so all of these price Dynamics are very gradual, relative."
Ben Shapiro on climate change | Lex Fridman Podcast Clips,vOblAlOifpo,Ben Shapiro,"to the other price Dynamics correct. that's why the joke of it, of course, is that like I'm saying that tomorrow there's a tsunami on your Source step and you're like, oh, Bob will buy my house, Bob ain't gonna buy your house. like we all get that, but it's a funny man, I laughed at it. how is your view on climate change, the, the human um contribution to climate change, what we should do in terms of policy to respond to climate change? how has that changed over the years? I would say the truth is, for for years and years, I've believed that climate change was a reality and that anthropogenic climate change is a reality. uh, I don't argue with the ipcc estimates. I know climatologists at places like MIT or Caltech and they know this stuff better than I do. so you know the. the notion that climate change is just not happening or that human beings have not contributed to climate change, I find doubtful. the question is to what extents human beings are contributing to climate change. that 50, is it 70, is it 90? I think there's a little bit more play in the joints there, so it's not totally clear. the one thing I do know- and this I know with with factual accuracy- is that all of the measures that are currently being proposed are unworkable and will not happen. so when people say parent climate, Paris climate Accords, even"
Ben Shapiro on climate change | Lex Fridman Podcast Clips,vOblAlOifpo,Ben Shapiro,"if those were imposed, you're talking about lowering the potential trajectory of climate change by a fraction of a degree if? if you're talking about the- if you're talking about you know Green New Deal: Net Zero by 2050.. the carbon is up there in the air and the climate change is going to happen. also, you're assuming that geopol, the geopolitical Dynamics don't exist, so everybody is going to magically get on the same page and we're all going to be imposing massive carbon taxes to get to Net Zero by 2050. I mean, like hundreds of times higher than they currently are. and that's not me saying that's Cloud Schwab saying this of the world economic Forum, who's a big advocate of exactly this sort of policy. and the reality is that we're going to have to accept that at least 1.5 degrees Celsius of climate change is baked into the cake by the end of the century. again, not me talking, William nordhaus, The Economist who just won the Nobel Prize in the stuff, talking. and so what that suggests to me is what we've always known: human beings are crap at mitigation and excellence in adaptation. right, we are. we are very bad at mitigating our own fault. we are very good adapting to the problems as they exist, which means that all of the estimates that billions will die, that there will be Mass starvation, that we will see the migration in just a few,"
Ben Shapiro on climate change | Lex Fridman Podcast Clips,vOblAlOifpo,Ben Shapiro,"years of hundreds of millions of people. those are wrong. what you'll see is a gradual change of living. people will move away from areas that are inundated on the coast. you will see people building sea walls. you'll see people adapting new technologies to stock carbon out of the air. you will see geoengineering, right that. this is the sort of stuff that we should be focused on and the sort of bizarre focus on what if we just keep tossing hundreds of billions of dollars at the same three Technologies over and over in the hopes that if we subsidize it, this will magically make it more efficient? I've seen no evidence whatsoever that that is. that is going to be the way that we get ourselves out of this necessity. being the mother of invention, I think human beings will adapt because we have adapted and we'll continue to adapt. so to the degree we invest in the, the thread of this it should be into the policies that help with the adaptation versus the mitigation. right: sea walls, geoengineering, developing technologies that carbon out of the air again. if I thought that there was more Sort of hope for the green technologies currently in play, Then subsidization of those Technologies I might be a little bit more for, but I haven't seen tremendous progress over the course of the last 30 years in the reliability of, for example, wind energy, uh or or the ability to"
Ben Shapiro on climate change | Lex Fridman Podcast Clips,vOblAlOifpo,Ben Shapiro,"store solar energy to the extent necessary to actually power a grid. what's your thoughts on nuclear energy? is nuclear? nuclear energy is a proven source of energy and we should be radically extending the the use of nuclear energy. it's one one to me that, honestly, this is like a litmus test question as to whether you take climate change seriously. if you're on right or left and you take climate change seriously, you should be in favor of nuclear energy. if you're not, I know that you're just, you have other priorities. yeah, the fascinating thing about the climate change debate is the Dynamics of the fear-mongering over the past few decades because, uh, some of the nuclear energy was tied up into that. somehow there's a lot of fear about nuclear energy. it seems like there's a lot of social phenomena, social dynamics involved versus dealing with just science. it's interesting to watch and if, on my darker days, it makes me cynical about our ability to use reason and science to uh to deal with the threats of the world, I think that our ability to use reason in science to deal with threats of the world is almost a time frame question. so I think that we're again, we're very bad at looking down the road and saying: you know, because people can't handle, for example, even things like compound interest. yeah right, like the idea that if I put a dollar in the bank,"
Ben Shapiro on climate change | Lex Fridman Podcast Clips,vOblAlOifpo,Ben Shapiro,"today that 15 years from now that's going to be worth a lot more than a dollar. people can't actually see that, and so the idea of let's foresee a problem, then we'll deal with it right now, as opposed to 30 years down the road. typically, we let the problem happen and then we solve it, and it's bloodier and worse than it would have been if we had solved it 30 years ago, but it is in fact effective. and sometimes it turns out the solution that we're proposing 30 years in advance is not effective, and that's, that's a. that can be a major problem as well. well, that's then the Steel Man, the the case for fear-mongering, for irrational fear-mongering. we need to be scared shitless in order for us to do anything, so that that's that. you know, I'm generally against that, but maybe, on a population scale, maybe some of that is necessary. for us to respond appropriate for long, two long-term threats, we should be scared jealous. I don't think that we can actually do that, though, like I like. first of all, I think that it's it's platonic. lives are generally bad, uh, and then, second of all, I don't think that we actually have the capacity to do this. I think that the people who are, you know the, the sort of Elites of our society who get together in rooms and talk about this sort of stuff, and I've been"
Ben Shapiro on climate change | Lex Fridman Podcast Clips,vOblAlOifpo,Ben Shapiro,"in some of those meetings at my synagogues Friday night, actually nobody but uh, but I didn't make the joke, but I'm glad you did. yeah, you know I've been in rooms like Davos, like rooms, and when people discuss these, these sorts of topics, and they're like what if we just tell people that it's going to be a disaster, with tsunamis and day after tomorrow? it's like you guys don't have that power. you don't and, by the way, you dramatically undercut your own power because of covid to do this sort of stuff, because a lot of the sort of what if we scare the living hell out of you to the point where you stay in your own house for two years and we tell you you can't send your kids to school, and then we tell you that the vaccine is going to prevent transmission, and then we also tell you that we need to spend seven trillion dollars in one year and it won't have any inflationary effect, and it turns out you're wrong. on literally all of those things, the the last few years have done more to undermine institutional trust at any time in in probably American history. it's pretty, pretty amazing. yeah, I tend to agree with that. the only thing we have to fear is fear itself."
Climate Change Is NOT An Emergency — Here Are The Facts,SOUXgnXHxoE,Ben Shapiro,"hi ben, my name is ember. in 2021, you said that the potential rise of global temperatures by four degrees celsius due to climate change is- quote- not an emergency, and even made fun of top scientists for calling climate change a climate emergency. a new study by the journal of natural science says that if, by the end of the century, climate change will total up to 83 million deaths because of climate-related causes, yeah, they're wrong. sorry, go ahead, but continue. but i'll explain why go ahead. i'm wondering, ben, why you believe that climate change is not an emergency. okay, because they're wrong. so now here's the sorry. i didn't let you get to the question mark. the reason that they are wrong is because all of these studies are done in the absence of mitigating measures. so, as i've said before, when i talk about climate change, when you're talking about climate change, there are a couple of things human beings can do and, by the way, i accept ipcc estimates. they. they range from sort of the mild, like 1.5 degrees celsius, all the way up to the not very mild, like four degrees celsius, again over the course of the century. and because there is this range, the more extreme versions of this, the four degrees celsius, whenever you read the ipcc reports which i have. when you read those reports, they say in them that they have very low confidence that some of"
Climate Change Is NOT An Emergency — Here Are The Facts,SOUXgnXHxoE,Ben Shapiro,"the more catastrophic sort of predictions are going to occur- they will say low to moderate confidence. the less catastrophic predictions. they'll say more like high confidence, or or fair, fair, high confidence, that kind of stuff. okay, here is the thing: when people suggest that there is not going to be any sort of mitigation measures, this is wrong. or adaptation. so there's two ways you can know that. one is mitigation, which is we all stop driving cars, we stop using electricity, we don't have kids anymore. right, we really cut down on our carbon usage in ways that are catastrophic to the world economy and what it really mostly does. it says to people in the developing world: hey, you're screwed, because those are the people who really need carbon-based emissions. it's very easy for those of us who live in extraordinarily prosperous societies to say: you know what? i'm cutting down my carbon emissions a little bit because we live in very prosperous societies. carbon-based energy is by far the most efficient form of energy on the planet and it's worthwhile to notice that people who are living in developing or undeveloped countries- those people are still in large part burning things like dung for fuel, which is not only carbon intensive but also a horrifying way to live, and telling those people. you can't use carbon-based energy is a mistake. in order for us to take the mitigation measures that would be necessary in order."
Climate Change Is NOT An Emergency — Here Are The Facts,SOUXgnXHxoE,Ben Shapiro,"to dramatically lower the trajectory of global climate change. you'd have to get china to sign on, which they will not. you have to get india to sign on, which they will not. those are the two largest carbon based emitters on planet earth and we live in a geopolitical world in which a carbon emission from china counts the same as a carbon emission from the united states, which says, again, this doesn't mean there's nothing we can do. it means what we ought to be doing is the thing that will prevent the 83 million deaths, which is why i'm very confident it'll prevent the 83 million dots adaptation. this means, for example, that we build sea walls. the simple fact of the matter is that new orleans exists below sea level. when the sea walls, when levees, were breached because the levees were poorly built, it killed 10 000 people. when the levees last time around this last year there was a major hurricane, it swept directly through the exact same area and pretty much no one was killed, the reason being the levees were much better built. when you're looking at coastal, low-lying areas, sea walls have been built in places in miami, in places in seattle. geo-engineering, which is a methodology that's being explored largely in some of the northern european countries for actually changing the climate itself by, for example, shooting particular types of material into the air. you know these sorts of solutions."
Climate Change Is NOT An Emergency — Here Are The Facts,SOUXgnXHxoE,Ben Shapiro,"are things we should be pursuing. they're a lot easier to do, because technology is a lot easier to do than anything remotely approaching a global carbon tax, which will, number one, be unsuccessful and, two, will not mitigate the effects on the climate nearly as much as you're talking about. human beings are great at adaptation and we suck at mitigation and, as i've said before and been mocked for it, the simple fact of the matter is, over the course of the next 100 years, when you see all these maps, it's like this area will be flooded and all those people will be dead. no, because they won't be living there, because, as it turns out, when the tide rises, people move inland. this is what has been happening throughout human history. not a huge number of people were killed, presumably when the land bridge between russia and alaska- that that from which sarah palin could see right when, when that land bridge ended up being covered up in water, there weren't tens of thousands of people who died in that, because it took thousands of years for that to be covered up by water. slow-moving crises are not crises. they're problems, not emergencies."
Charlie Kirk Destroys Climate Crazies!,tm0jIRDzHeY,Charlie Kirk,"so I'm in a crisis communication class at my college and we were asked to come up with solutions for, like the population control and whether, you know, we want to feed more people, or whatever. well, one of my peers said that the solution should be that the US should pay about3 million a year for contraceptives- for the world's contraceptives. my question is: how do we get the average student to realize that money doesn't just come from the government? it's not magic, it's so I'll do you one better. so the premise of your class is that we have too many people. we don't have one of the things. yeah, I I reject the premise. we we need more. we need more children, not less children. uh, our country is on the verge of a population collapse, and so here, here's one piece of advice I'll give you for everyone in the room. um, as soon as you're talking about how we're going to pay for something, we've already lost the debate. first, you should say: why should we pay for that nonsense at all? and, by the way, we shouldn't fund contraceptive, we should any of that garbage. but back to what you're saying. so this is: this is basically, you're being taught Earth worship. okay, and that's. that's what's being taught in most schools, which is: somehow we must put the Earth above the well-being of human beings. remember, we have a prum agenda right."
Charlie Kirk Destroys Climate Crazies!,tm0jIRDzHeY,Charlie Kirk,"now. we shouldn't abuse the Earth, we shouldn't pollute the rivers of the Lakes, but always we should have a belief in human Supremacy. I know that's like a weird thing to say, but that's basically where this conversation goes right now. I believe human beings are image bearers. you're made in the image of God. every life is a gift, should be preserved and protected. we have a million abortions year, every single year, and I believe if you can't get that issue right, then look at all the other issues you screw up beyond that. but also this is something that happens in the academy far too often, which is we have too many people. we need to, you know, get rid of population. I'm going to make a prediction. that's the opposite. in 30 years we're going to see declining population like you've never seen before. we're already seeing it here in America. so in the last year you have a lot of people at home, people spending time locked down. you'd say, oh, birth rate's going to go up. it's a dramatic decrease like we've never seen before. why? half economic? right, it's expensive to have kids. people say I'll have one of each, like they're picking out a Toyota or something. right. the other is that if you don't believe that children are necessary to be fruitful and multiply, to replicate your values and replicate yourself. why have children so if you don't teach people?"
Charlie Kirk Destroys Climate Crazies!,tm0jIRDzHeY,Charlie Kirk,"that having children is necessary, and those of us that believe in the Bible, we we have an answer for that. it's like the second chapter of the Bible: be fruitful and multiply might be the third. anyway, the point is that it's right there. then why have if you, if you actually believe that climate change is an existential threat, which is complete gibberish, nonsense and boulder dash, and all of you guys should be unafraid to push back against, against all that garbage, because it's designed for one thing: power and control. and let me just tell you something that is a general rule: if your biggest worry in life is existential, you live a great life. if your biggest worry is the sky falling and not sanitation, nutrition, getting murdered on the way home or being beaten, you live a very nice life. you do this. climate change nonsense can only happen in a rich, generally peaceful Society. this. doesn't you think that the people in the slums of India who have to worry- the 300 million that don't have access every single day to functioning toilets- you think that they're worried about the sky falling? or maybe that they want a coal P, Coal fire power plant to be able to have a hospital or a school? and so I guess the final point I'll make on this, which is so important, is reject the premise. the premise of that whole thing is that more people"
Charlie Kirk Destroys Climate Crazies!,tm0jIRDzHeY,Charlie Kirk,"population increasing, much reduced people. I don't agree with that at all whatsoever. I think that we should have we have a commandment to be fruitful and multiply. I do not believe even close that human population is what is destroying the entire Earth and even beyond that. I think that if people, if that's their biggest concern- just it's nice to lightly remind them that you live a great life, maybe you should worry about improving yourself, not destroying the world around you. thank you, it's good. thank you [Music]."
“The Climate Change Agenda Is A Hoax” - Vivek Ramaswamy,keUPHwFFQj4,Vivek Ramaswamy,"young people in this country are so hungry for a cause, they are starved for purpose and meaning, and so when you lose faith and when you lose patriotism, you start bending the need of new religions like the climate religion instead. I stand by what I said at the debate stage. the climate change agenda is a hoax. more people are dying of bad climate policies then they are of climate change itself, and we have to be clear that you know what the climate disaster. death rate is down by 98 because of more use of fossil fuels, not less, and so I ask: what advances American Prosperity? not what emits carbon or not into the atmosphere. that is the wrong question to ask, and I feel sad for young people who are so, so starved for purpose and meaning that they're turning to this new cult instead of actually just asking what it means to be an American. that's how we win and dilute these agendas to irrelevance."
It's Time To Acknowledge The Climate Crisis For What It Is - A SCAM,Wwoq4Yikfko,Vivek Ramaswamy,"Vic ramaswamy is the founder and executive chairman of strive Asset Management, who sees the big picture of these ideas on our country, and we're happy to have Vic. thank you so much for coming on. so you're, I would say, a very rational man. um, these don't seem like rational ideas, like there's no way to justify this on the basis of science or economics. I don't think there's another explanation apart from religion. religion is absolutely an explanation, Tucker, but here's the dirty little secret about the climate religion. it has nothing to do with the climate and everything to do with making the west, and America in particular, apologize for its success, which it views as a sin, and I can prove that to you. okay, because if it was about the climate, then this movement would care about shifting oil production to places like China, but somehow it only attacks oil production in the United States, and last time I checked it was called global warming. you can also take the hostility of this movement. the big mystery is actually its hostility to nuclear energy, which would be the best known solution to mankind for carbon-free energy production, even if you subscribe to this religion. and yet the hostility of the environmental and ESG movement and related climate religion to nuclear energy reveals what's going on. that might be too good at solving the problem, where they no longer have the Trojan Horse for Global Equity."
It's Time To Acknowledge The Climate Crisis For What It Is - A SCAM,Wwoq4Yikfko,Vivek Ramaswamy,"so that is what this is about: all the way down, apologizing for our success and our modern way of life and using the climate- religion- just as a vehicle to accomplish that goal. it has about as much to do with the climate as the Spanish Inquisition had to do with Christ, which is to say nothing at all. it was actually just about power and exercising dominion over people. that's what this is. well, that's exactly right, but unlike other kooky religions that you know, I don't have to have anything to do with them because they don't have centralized technological control over my life. this religion has more power than any religion in history because it's merged with state power to accomplish what neither the religion nor the state could on its own if it didn't get people to submit. and I think we're in this moment where Americans can't just blame the top-down powers. that be, though those are significant, but I think everybody's just got to look at them, look in the mirror, and ask ourselves: what is that vacuum in our heart that causes us to want to bend the knee, to want to be so submissive to this authority, to believe the kinds of things we would have never believed? you talk about scientists, a famous mathematician and scientist who's a hero of mine, Blaise Pascal, famously said that if you have a god-sized hole in your heart, something else is going to."
It's Time To Acknowledge The Climate Crisis For What It Is - A SCAM,Wwoq4Yikfko,Vivek Ramaswamy,"fill that hole if God doesn't. instead- and that's what this climate religion it's preying on it's- it's a form of praying on a victim, and the victim is us, because we have nothing greater to believe in anymore. we're bowing our head to this new, not religion, it's just a cult, because at least a cult, a religion, is withstood the test of time. that's what this is, is a cult. for the last 30 years, it's really taken off as our commitment to Country and God have this disappeared. and that is one of the smartest observations I've heard in. I can't remember a long time. we need to look inside. what is this vacuum inside us that is allowing us to be praying to something like this? I think that's what I mean. that's so smart. thank you so much. great to see you."
Fox News is Definitely Certain that Climate Change is a Hoax,nBnVeh9udkk,Fox News,"you don't go see Joseph goal's films to see the truth about Nazi Germany. you don't want to go see Al gor film to see the truth about global warming. global warming- well, I rudely put it in the myth chapter with psychics and astrology. it is some of the coldest air in this part of the country in 20 years, proof that all of this hype over global warming could be just that height. today's headlines about global warming prove the news Axiom. if it bleeds, it leads. the warming is due to the sun. thermonuclear war might threaten the survival of our civilization, but warming up the planet? I think not. no doubt that it's man-made. it's a hoax, a total hoax. it's an outrageous lie. you're a meteorologist. what do you think scientists really agree on? there is no agreement that the warming we've seen is due to man. it is more fiction than fact. just to rush to judgment and assume that it's human emissions of carbon dioxide and other greenhouse gases is really foolish. CO2 is not a pollutant. the hysteria we're all going to drowned. this is the alarmist scientists who always get the most play on the media. the thing about Al Gore is I've always thought of him as such an inauthentic man. Planet fever or PR fever. Al Gore is wrong in a science. I want to point out something. he's got the Bella legosi haircut. Al Gore is unhinged if"
Fox News is Definitely Certain that Climate Change is a Hoax,nBnVeh9udkk,Fox News,"we are to connect with our audiences on this issue, we learned that we must first get our own house in order. companies themselves have realized that there is some way to make some bucks by getting on board of some sort of climate change program. acting on this issue is simply good business. alarmist messages about global warming are counterproductive, but I'm a little more worried about akmad with a nuclear weapon than stupid Glacier melting outrage over dams who want to fight global warming at the expense of fighting terrorism."
BREAKING | Trump At UN: 'Climate Change Is The Greatest Con Job' | Blasts UN Over Climate Warning,QTLmVwZHQyw,Donald Trump,"air conditioner is like, very uncommon to see one in some of these countries because the electric cost is so high. So, while the US has approximately 1,300 heat related deaths annually- and it's a lot- Europe loses more than 175,000 people to heat deaths each year. because the costs are so expensive, you can't turn on an air conditioner. What is that all about? That's not Europe. That's not the Europe that I love and know. All in the name of pretending to stop the global warming hoax. The entire globalist concept of asking successful industrialized nations to inflict pain on themselves and radically disrupt their entire societies must be rejected completely and totally, and it must be immediate. That's why, in America, I withdrew from the fake Paris climate accord where, by the way, America was paying so much more than every country. Others weren't paying. China didn't have to pay until 2030.. Russia was given an old standard that was easy to meet- 1990 standard. But for the United States we're supposed to pay like a trillion dollars. And uh, I said this is another scam. The fact is, United States has been taken advantage of by the world for many, many years, but not any longer. As you probably noticed, I unleashed massive energy production and signed historic executive orders to hunt for oil, But we don't have to do much hunting because we have the most oil of any nation anywhere- oil and gas in."
BREAKING | Trump At UN: 'Climate Change Is The Greatest Con Job' | Blasts UN Over Climate Warning,QTLmVwZHQyw,Donald Trump,"the world. Well, and if you add coal, we have the most of any nation in the world- Clean- I call it clean, beautiful coal. You can do things today with coal that you couldn't have done 10 years ago, 15 years. So I have a little standing order in the White House: Never use the word coal, Only use the words clean, beautiful coal. Sounds much better, doesn't it? But we stand ready to provide any country with abundant, affordable energy supplies if you need them, when most of you do. We're proudly exporting energy all over the world. We're now the largest exporter in the United States. We want trade and robust commerce with all nations, everybody. We want to help nations. We're going to help nations, but it must also be fair and reciprocal. The challenge with trade is much the same with climate. The countries that followed the rules, all their factories, have been plundered. It's really- it's uh really sad to watch. They've been broken. They've been broken by countries that broke the rules. That's why the United States is now applying tariffs to other countries And much as these tariffs were, for many years, applied to us, uncontrollably applied to us, We've used tariffs as a defense mechanism under the Trump administration, including my first term, where hundreds of billions of dollars in tariffs were taken in And, by the way, we had the lowest inflation and now we have very low inflation. The"
BREAKING | Trump At UN: 'Climate Change Is The Greatest Con Job' | Blasts UN Over Climate Warning,QTLmVwZHQyw,Donald Trump,"only thing different is that we have hundreds of billions of dollars flowing into our country, But this is how we will ensure that the system works for everyone and is sustainable into the future. We're also using tariffs to defend our sovereignty and security throughout the world, including against nations that have taken advantage of former US administrations for decades, including the most- uh- corrupt, incompetent administration in history, the sleepy Joe Biden administration. Brazil now faces major tariffs in response to its unprecedented efforts to interfere in the rights and freedoms of our American citizens and others, with censorship, repression, weaponization, judicial corruption and targeting of political critics in the United States. I have a little problem saying this because I must tell you I was walking in and the leader of Brazil was walking out. We saw him and I saw him, he saw me and we embraced. And then I'm saying: can you believe I'm going to be saying this in just two minutes, but we actually agreed that we would meet next week. We didn't have much time to talk, like about 20 seconds. They were in, they were in retrospect. I'm glad I waited because this thing didn't work out too well, But we did talk, We had a good talk and we agreed to meet next week, if that's of interest. But he seemed like a very nice man actually. We He liked me, I liked him. But if you, uh and I"
BREAKING | Trump At UN: 'Climate Change Is The Greatest Con Job' | Blasts UN Over Climate Warning,QTLmVwZHQyw,Donald Trump,"only do business with people I like, I don't when I don't like them. When I don't like them, I don't like them. But uh, we had, at least for about 39 seconds, we had excellent chemistry. It's a good sign. [Music]."
Donald Trump's Best Lines on Climate Change,qpyFjUsm2PU,Donald Trump,"and I think I know more about the environment than most people can have Clean Coal, really clean coal, I don't think science knows. actually, a windmill will kill the Eagles. so Obama's talking about all of this with the global warming and that a lot of it's a hoax. it's a hoax. I mean, it's a money-making industry. okay, what do you think the world should be doing about climate change and do you still Harbor that skepticism? I feel that the United States has tremendous wealth. if we ignore that science and sort of put our head in the sand and think it's all about vegetation management, we're not going to succeed together. protecting Californians: okay, it'll start getting cooler. I wish you just watch. I wish science agreed with you. I think something's happening, something's changing and it'll change back again. you'd have to show me the scientists, because they have a very big political agenda. our numbers are very, very good. our environmental numbers, our water numbers are. our numbers on air are tremendous. I'm a big believer in the environment, the number one Environmental president since Teddy Roosevelt. who would have thought Trump is the great environmentalist? you hear that, Ed? do you hear that I'm an environmentalist? a lot of people don't understand that. I have done more environmental impact statements. probably than anybody, more than anybody that's ever been president or vice president or anything even close to president, my Administration is putting."
